*SURE-Pulse File3*
Sample Type				:Tension Rect
Sample Name				:20141211-EXP-004-12INCH-185PSI-100.53FPS
In English				:TRUE
Date     				:12/11/2014
File path saved           ¥C:\Users\CameraLaptop\Dropbox\EXPONENT\S004\20141211-EXP-004-12INCH-185PSI-100.53FPS.txt
€SAMPLE/SHOT INFO

Sample Length(in)			:0.25
Sample Height(in)			:0.234
Sample Width(in)			:0.122
Sample Density(lb/in^3)			:0.298
Sample Youngs Modulus (psi*10^6)	:28
Sample Heat Capacity (BTU/(lb*F))	:0.2
Striker Bar Length(in) 			:24
Striker Bar Diameter(in)		:0.75
Striker Bar Speed(ft/s)			:33.38
Striker Bar Density(lb/in^3)			:0.298
Sample Notes 
¥¥
€BAR SETUP/MODULUS CALIBRATION
Bar Setup/Modulus Calibration name	:Exponent
Distance to Incident Strain Gauge(in)	:36
Voltage Calibrated of Incident Bar	:2
Length of Incident Strain Gauge(in)	:0.25
Resistance of 1000 micro Strain
Calibration of Incident Gauge*10^3	:59.94
Gauge Factor of Incident Gauge		:2.15
Gauge Resistance of Incident Gauge	:120
Incident Bar Diameter(in)			:0.75
Incident Bar Density(lb/in^3)			:0.298

Distance to Transmission Strain Gauge(in):36
Voltage Calibrated of Transmission Bar	:2
Length of Incident Strain Gauge(in)	:0.25
Resistance of 1000 micro Strain
Calibration of Transmission Gauge*10^3:59.94
Gauge Factor of Transmission Gauge	:2
Gauge Resistance of Transmission Gauge	:120
Transmission Bar Diameter(in)			:0.75
Transmission Bar Density(lb/in^3)			:0.298

Name of Incident Calibration File	:Manually entered
Name of Transmission Calibration File	:Manually entered
Young's Modulus Incident(psi)		:28
Young's Modulus Transmission(psi)	:28
¥CAMERA PRESENT¥
Camera Frames Per Second	:500000
€PULSE SELECTION
PULSE NOT SELECTED

€DATA
Time(μs)   Incident Bar (V)    Transmission Bar(V)
1068.85137	2.221951	-0.03296301
1068.90137	2.221951	-0.03784642
1068.95137	2.215847	-0.02685875
1069.00137	2.210963	-0.03296301
1069.05137	2.210963	-0.03296301
1069.10137	2.20608	-0.02685875
1069.15137	2.195092	-0.04272982
1069.20137	2.190209	-0.03784642
1069.25137	2.184104	-0.02197534
1069.30137	2.184104	-0.03784642
1069.35137	2.168233	-0.03784642
1069.40137	2.168233	-0.02685875
1069.45137	2.16335	-0.02685875
1069.50137	2.152362	-0.04272982
1069.55137	2.152362	-0.02685875
1069.60137	2.126724	-0.02197534
1069.65137	2.131608	-0.03296301
1069.70137	2.142596	-0.02685875
1069.75137	2.136491	-0.03296301
1069.80137	2.126724	-0.03296301
1069.85137	2.126724	-0.03784642
1069.90137	2.12062	-0.02197534
1069.95137	2.12062	-0.02197534
1070.00137	2.12062	-0.02685875
1070.05137	2.099866	-0.02685875
1070.10137	2.104749	-0.03784642
1070.15137	2.090099	-0.03296301
1070.20137	2.083995	-0.02197534
1070.25137	2.083995	-0.02197534
1070.30137	2.058357	-0.02685875
1070.35137	2.074228	-0.03784642
1070.40137	2.068124	-0.02685875
1070.45137	2.06324	-0.02685875
1070.50137	2.047369	-0.03296301
1070.55137	2.047369	-0.03784642
1070.60137	2.047369	-0.02685875
1070.65137	2.047369	-0.02685875
1070.70137	2.036381	-0.03296301
1070.75137	2.026615	-0.01709193
1070.80137	2.031498	-0.02685875
1070.85137	2.026615	-0.01709193
1070.90137	2.015627	-0.03296301
1070.95137	2.004639	-0.03296301
1071.00137	2.004639	-0.02197534
1071.05137	2.010744	-0.02685875
1071.10137	1.988768	-0.02685875
1071.15137	1.983885	-0.03784642
1071.20137	1.972897	-0.01709193
1071.25137	1.972897	-0.03296301
1071.30137	1.979001	-0.02197534
1071.35137	1.968014	-0.02685875
1071.40137	1.968014	-0.02685875
1071.45137	1.96313	-0.02685875
1071.50137	1.968014	-0.02685875
1071.55137	1.968014	-0.01709193
1071.60137	1.947259	-0.02685875
1071.65137	1.952143	-0.03296301
1071.70137	1.947259	-0.02197534
1071.75137	1.952143	-0.03784642
1071.80137	1.947259	-0.02197534
1071.85137	1.931388	-0.02685875
1071.90137	1.931388	-0.02685875
1071.95137	1.9204	-0.03296301
1072.00137	1.9204	-0.02685875
1072.05137	1.9204	-0.02197534
1072.10137	1.9204	-0.02685875
1072.15137	1.915517	-0.02685875
1072.20137	1.910634	-0.01709193
1072.25137	1.910634	-0.03296301
1072.30137	1.915517	-0.02197534
1072.35137	1.9204	-0.02685875
1072.40137	1.9204	-0.02685875
1072.45137	1.915517	-0.01709193
1072.50137	1.9204	-0.01098767
1072.55137	1.9204	-0.01709193
1072.60137	1.925284	-0.02197534
1072.65137	1.910634	-0.01709193
1072.70137	1.899646	-0.01098767
1072.75137	1.904529	-0.00610426
1072.80137	1.910634	-0.01098767
1072.85137	1.894763	-0.01098767
1072.90137	1.899646	0.00488341
1072.95137	1.904529	0
1073.00137	1.899646	0
1073.05137	1.899646	-0.00610426
1073.10137	1.899646	-0.01098767
1073.15137	1.904529	0.00488341
1073.20137	1.899646	0.00488341
1073.25137	1.904529	0.00488341
1073.30137	1.899646	-0.01098767
1073.35137	1.904529	0
1073.40137	1.899646	-0.00610426
1073.45137	1.894763	0
1073.50137	1.899646	-0.01098767
1073.55137	1.883775	-0.00610426
1073.60137	1.910634	0.00488341
1073.65137	1.910634	0
1073.70137	1.915517	0
1073.75137	1.910634	0.00488341
1073.80137	1.9204	0.00488341
1073.85137	1.9204	0.00488341
1073.90137	1.9204	0.00976682
1073.95137	1.925284	0
1074.00137	1.9204	0.01587108
1074.05137	1.9204	0
1074.10137	1.925284	0.01587108
1074.15137	1.925284	0.02075449
1074.20137	1.941155	0.02075449
1074.25137	1.947259	0.02075449
1074.30137	1.941155	0.00976682
1074.35137	1.957026	0
1074.40137	1.952143	0.01587108
1074.45137	1.96313	0.01587108
1074.50137	1.968014	0.01587108
1074.55137	1.968014	0.02563789
1074.60137	1.972897	0.03662556
1074.65137	1.983885	0.00976682
1074.70137	1.972897	0.00976682
1074.75137	1.983885	0.03662556
1074.80137	1.988768	0.03174216
1074.85137	1.988768	0.02075449
1074.90137	1.999756	0.02075449
1074.95137	2.010744	0.02075449
1075.00137	2.010744	0.02075449
1075.05137	2.031498	0.02075449
1075.10137	2.02051	0.02075449
1075.15137	2.026615	0.02563789
1075.20137	2.042486	0.03174216
1075.25137	2.047369	0.02563789
1075.30137	2.047369	0.01587108
1075.35137	2.06324	0.02563789
1075.40137	2.052253	0.03662556
1075.45137	2.058357	0.02563789
1075.50137	2.068124	0.02563789
1075.55137	2.058357	0.02563789
1075.60137	2.083995	0.02075449
1075.65137	2.090099	0.03174216
1075.70137	2.094982	0.02563789
1075.75137	2.094982	0.03174216
1075.80137	2.12062	0.03174216
1075.85137	2.12062	0.03174216
1075.90137	2.12062	0.03662556
1075.95137	2.136491	0.03662556
1076.00137	2.131608	0.04150897
1076.05137	2.147479	0.04761323
1076.10137	2.158467	0.04150897
1076.15137	2.16335	0.03662556
1076.20137	2.174338	0.03662556
1076.25137	2.16335	0.03662556
1076.30137	2.174338	0.04761323
1076.35137	2.174338	0.03662556
1076.40137	2.195092	0.04761323
1076.45137	2.20608	0.04761323
1076.50137	2.195092	0.04150897
1076.55137	2.210963	0.05249664
1076.60137	2.210963	0.04150897
1076.65137	2.231718	0.04761323
1076.70137	2.231718	0.04150897
1076.75137	2.237822	0.03662556
1076.80137	2.253693	0.04761323
1076.85137	2.258576	0.05249664
1076.90137	2.242705	0.04761323
1076.95137	2.26346	0.05249664
1077.00137	2.268343	0.04761323
1077.05137	2.274448	0.05249664
1077.10137	2.279331	0.05249664
1077.15137	2.300086	0.05738005
1077.20137	2.295202	0.04150897
1077.25137	2.30619	0.05249664
1077.30137	2.30619	0.04761323
1077.35137	2.322061	0.04761323
1077.40137	2.315957	0.05249664
1077.45137	2.326944	0.05249664
1077.50137	2.342815	0.05738005
1077.55137	2.322061	0.05249664
1077.60137	2.342815	0.05249664
1077.65137	2.342815	0.06348431
1077.70137	2.347699	0.06348431
1077.75137	2.369674	0.05738005
1077.80137	2.369674	0.05738005
1077.85137	2.36357	0.05738005
1077.90137	2.369674	0.05738005
1077.95137	2.374557	0.07325113
1078.00137	2.385545	0.06348431
1078.05137	2.385545	0.05738005
1078.10137	2.395312	0.06836772
1078.15137	2.401416	0.06348431
1078.20137	2.401416	0.06348431
1078.25137	2.411183	0.07935539
1078.30137	2.417287	0.05738005
1078.35137	2.417287	0.05738005
1078.40137	2.427054	0.05738005
1078.45137	2.427054	0.06836772
1078.50137	2.427054	0.0842388
1078.55137	2.438042	0.06836772
1078.60137	2.438042	0.06348431
1078.65137	2.447809	0.06348431
1078.70137	2.442925	0.06348431
1078.75137	2.458796	0.07325113
1078.80137	2.447809	0.07325113
1078.85137	2.442925	0.07935539
1078.90137	2.458796	0.06348431
1078.95137	2.469784	0.05249664
1079.00137	2.474667	0.06836772
1079.05137	2.474667	0.07325113
1079.10137	2.474667	0.06836772
1079.15137	2.485655	0.06348431
1079.20137	2.479551	0.06836772
1079.25137	2.474667	0.06836772
1079.30137	2.474667	0.06836772
1079.35137	2.479551	0.07325113
1079.40137	2.490538	0.06836772
1079.45137	2.495422	0.0842388
1079.50137	2.485655	0.06836772
1079.55137	2.495422	0.0842388
1079.60137	2.495422	0.07935539
1079.65137	2.490538	0.08912221
1079.70137	2.495422	0.07935539
1079.75137	2.501526	0.06348431
1079.80137	2.501526	0.0842388
1079.85137	2.506409	0.08912221
1079.90137	2.495422	0.07935539
1079.95137	2.511293	0.07935539
1080.00137	2.501526	0.0842388
1080.05137	2.495422	0.0842388
1080.10137	2.501526	0.08912221
1080.15137	2.517397	0.0842388
1080.20137	2.501526	0.07935539
1080.25137	2.506409	0.08912221
1080.30137	2.495422	0.08912221
1080.35137	2.501526	0.07325113
1080.40137	2.501526	0.07935539
1080.45137	2.501526	0.07325113
1080.50137	2.490538	0.1049933
1080.55137	2.495422	0.08912221
1080.60137	2.485655	0.0842388
1080.65137	2.485655	0.0842388
1080.70137	2.485655	0.0842388
1080.75137	2.469784	0.08912221
1080.80137	2.485655	0.09522647
1080.85137	2.479551	0.08912221
1080.90137	2.490538	0.08912221
1080.95137	2.479551	0.0842388
1081.00137	2.474667	0.0842388
1081.05137	2.485655	0.1001099
1081.10137	2.474667	0.09522647
1081.15137	2.479551	0.08912221
1081.20137	2.474667	0.1001099
1081.25137	2.479551	0.1001099
1081.30137	2.479551	0.08912221
1081.35137	2.474667	0.09522647
1081.40137	2.46368	0.09522647
1081.45137	2.469784	0.0842388
1081.50137	2.469784	0.09522647
1081.55137	2.46368	0.1110975
1081.60137	2.453913	0.09522647
1081.65137	2.469784	0.1049933
1081.70137	2.447809	0.1049933
1081.75137	2.458796	0.1001099
1081.80137	2.447809	0.1049933
1081.85137	2.438042	0.09522647
1081.90137	2.442925	0.09522647
1081.95137	2.442925	0.1049933
1082.00137	2.438042	0.1001099
1082.05137	2.442925	0.1001099
1082.10137	2.438042	0.1049933
1082.15137	2.422171	0.1110975
1082.20137	2.427054	0.1001099
1082.25137	2.422171	0.1049933
1082.30137	2.411183	0.1049933
1082.35137	2.417287	0.1049933
1082.40137	2.427054	0.1049933
1082.45137	2.4063	0.1049933
1082.50137	2.401416	0.09522647
1082.55137	2.395312	0.09522647
1082.60137	2.4063	0.09522647
1082.65137	2.395312	0.1001099
1082.70137	2.390429	0.115981
1082.75137	2.390429	0.1049933
1082.80137	2.379441	0.115981
1082.85137	2.390429	0.1001099
1082.90137	2.385545	0.09522647
1082.95137	2.379441	0.1049933
1083.00137	2.379441	0.1001099
1083.05137	2.36357	0.1110975
1083.10137	2.36357	0.1110975
1083.15137	2.36357	0.1001099
1083.20137	2.358686	0.1001099
1083.25137	2.358686	0.1049933
1083.30137	2.358686	0.1049933
1083.35137	2.337932	0.1049933
1083.40137	2.353803	0.1001099
1083.45137	2.337932	0.1049933
1083.50137	2.337932	0.1110975
1083.55137	2.331828	0.1110975
1083.60137	2.326944	0.1049933
1083.65137	2.326944	0.1049933
1083.70137	2.326944	0.1110975
1083.75137	2.322061	0.1110975
1083.80137	2.322061	0.1110975
1083.85137	2.331828	0.1049933
1083.90137	2.311073	0.115981
1083.95137	2.315957	0.1049933
1084.00137	2.315957	0.1110975
1084.05137	2.295202	0.1110975
1084.10137	2.300086	0.115981
1084.15137	2.284214	0.1110975
1084.20137	2.295202	0.1001099
1084.25137	2.284214	0.1049933
1084.30137	2.295202	0.115981
1084.35137	2.284214	0.1001099
1084.40137	2.284214	0.1110975
1084.45137	2.290319	0.1049933
1084.50137	2.290319	0.1049933
1084.55137	2.284214	0.1110975
1084.60137	2.284214	0.115981
1084.65137	2.274448	0.115981
1084.70137	2.268343	0.1208644
1084.75137	2.274448	0.1049933
1084.80137	2.274448	0.1049933
1084.85137	2.26346	0.1001099
1084.90137	2.26346	0.115981
1084.95137	2.26346	0.1110975
1085.00137	2.253693	0.1208644
1085.05137	2.258576	0.1269686
1085.10137	2.258576	0.1110975
1085.15137	2.26346	0.1110975
1085.20137	2.242705	0.1001099
1085.25137	2.242705	0.1110975
1085.30137	2.237822	0.115981
1085.35137	2.247589	0.1110975
1085.40137	2.258576	0.1049933
1085.45137	2.242705	0.1208644
1085.50137	2.253693	0.115981
1085.55137	2.247589	0.1049933
1085.60137	2.247589	0.1001099
1085.65137	2.253693	0.1269686
1085.70137	2.242705	0.115981
1085.75137	2.247589	0.1208644
1085.80137	2.242705	0.1001099
1085.85137	2.237822	0.1110975
1085.90137	2.231718	0.115981
1085.95137	2.247589	0.115981
1086.00137	2.242705	0.1049933
1086.05137	2.242705	0.1208644
1086.10137	2.231718	0.1208644
1086.15137	2.242705	0.115981
1086.20137	2.226834	0.1110975
1086.25137	2.231718	0.1110975
1086.30137	2.226834	0.115981
1086.35137	2.237822	0.1110975
1086.40137	2.231718	0.115981
1086.45137	2.242705	0.1049933
1086.50137	2.237822	0.1001099
1086.55137	2.231718	0.1049933
1086.60137	2.231718	0.1049933
1086.65137	2.226834	0.1001099
1086.70137	2.237822	0.1110975
1086.75137	2.242705	0.1049933
1086.80137	2.226834	0.1001099
1086.85137	2.237822	0.1001099
1086.90137	2.237822	0.115981
1086.95137	2.242705	0.1110975
1087.00137	2.247589	0.09522647
1087.05137	2.226834	0.115981
1087.10137	2.247589	0.1110975
1087.15137	2.247589	0.115981
1087.20137	2.242705	0.1110975
1087.25137	2.247589	0.1110975
1087.30137	2.253693	0.1001099
1087.35137	2.247589	0.1049933
1087.40137	2.247589	0.115981
1087.45137	2.253693	0.09522647
1087.50137	2.242705	0.1001099
1087.55137	2.247589	0.1049933
1087.60137	2.258576	0.09522647
1087.65137	2.258576	0.1110975
1087.70137	2.253693	0.09522647
1087.75137	2.258576	0.1049933
1087.80137	2.247589	0.1049933
1087.85137	2.258576	0.1049933
1087.90137	2.274448	0.115981
1087.95137	2.268343	0.1049933
1088.00137	2.279331	0.1208644
1088.05137	2.268343	0.1049933
1088.10137	2.279331	0.1049933
1088.15137	2.274448	0.1110975
1088.20137	2.274448	0.1049933
1088.25137	2.284214	0.115981
1088.30137	2.284214	0.1110975
1088.35137	2.290319	0.115981
1088.40137	2.279331	0.1049933
1088.45137	2.290319	0.1049933
1088.50137	2.284214	0.1049933
1088.55137	2.284214	0.1001099
1088.60137	2.300086	0.115981
1088.65137	2.290319	0.1049933
1088.70137	2.295202	0.1110975
1088.75137	2.290319	0.115981
1088.80137	2.30619	0.1049933
1088.85137	2.300086	0.1110975
1088.90137	2.30619	0.1208644
1088.95137	2.311073	0.1049933
1089.00137	2.300086	0.1049933
1089.05137	2.322061	0.1110975
1089.10137	2.30619	0.1110975
1089.15137	2.30619	0.115981
1089.20137	2.30619	0.1110975
1089.25137	2.322061	0.1110975
1089.30137	2.311073	0.1049933
1089.35137	2.331828	0.115981
1089.40137	2.311073	0.1049933
1089.45137	2.322061	0.1001099
1089.50137	2.322061	0.1110975
1089.55137	2.331828	0.1110975
1089.60137	2.326944	0.1110975
1089.65137	2.331828	0.1049933
1089.70137	2.326944	0.1110975
1089.75137	2.331828	0.1110975
1089.80137	2.326944	0.1049933
1089.85137	2.331828	0.115981
1089.90137	2.342815	0.1110975
1089.95137	2.347699	0.1001099
1090.00137	2.342815	0.1049933
1090.05137	2.337932	0.1049933
1090.10137	2.342815	0.1001099
1090.15137	2.342815	0.1001099
1090.20137	2.353803	0.1110975
1090.25137	2.347699	0.1001099
1090.30137	2.342815	0.1269686
1090.35137	2.342815	0.1049933
1090.40137	2.342815	0.1001099
1090.45137	2.342815	0.1001099
1090.50137	2.347699	0.1001099
1090.55137	2.347699	0.09522647
1090.60137	2.342815	0.1049933
1090.65137	2.353803	0.1001099
1090.70137	2.337932	0.1001099
1090.75137	2.353803	0.09522647
1090.80137	2.353803	0.1049933
1090.85137	2.358686	0.09522647
1090.90137	2.342815	0.09522647
1090.95137	2.342815	0.09522647
1091.00137	2.342815	0.09522647
1091.05137	2.337932	0.1001099
1091.10137	2.342815	0.09522647
1091.15137	2.331828	0.08912221
1091.20137	2.337932	0.08912221
1091.25137	2.331828	0.0842388
1091.30137	2.337932	0.08912221
1091.35137	2.337932	0.08912221
1091.40137	2.337932	0.09522647
1091.45137	2.326944	0.1001099
1091.50137	2.337932	0.09522647
1091.55137	2.337932	0.09522647
1091.60137	2.326944	0.0842388
1091.65137	2.331828	0.0842388
1091.70137	2.331828	0.0842388
1091.75137	2.337932	0.0842388
1091.80137	2.342815	0.0842388
1091.85137	2.326944	0.0842388
1091.90137	2.326944	0.0842388
1091.95137	2.315957	0.0842388
1092.00137	2.322061	0.07935539
1092.05137	2.326944	0.07325113
1092.10137	2.322061	0.0842388
1092.15137	2.315957	0.07935539
1092.20137	2.311073	0.07935539
1092.25137	2.326944	0.0842388
1092.30137	2.322061	0.09522647
1092.35137	2.326944	0.07935539
1092.40137	2.326944	0.07935539
1092.45137	2.322061	0.07325113
1092.50137	2.30619	0.07325113
1092.55137	2.30619	0.06836772
1092.60137	2.30619	0.07325113
1092.65137	2.315957	0.06348431
1092.70137	2.300086	0.07935539
1092.75137	2.300086	0.06836772
1092.80137	2.279331	0.07325113
1092.85137	2.295202	0.07935539
1092.90137	2.279331	0.07325113
1092.95137	2.268343	0.06348431
1093.00137	2.279331	0.07325113
1093.05137	2.279331	0.07325113
1093.10137	2.274448	0.06836772
1093.15137	2.274448	0.07325113
1093.20137	2.26346	0.07325113
1093.25137	2.258576	0.06348431
1093.30137	2.279331	0.06348431
1093.35137	2.268343	0.06836772
1093.40137	2.258576	0.06348431
1093.45137	2.258576	0.06836772
1093.50137	2.242705	0.06836772
1093.55137	2.253693	0.05738005
1093.60137	2.242705	0.06348431
1093.65137	2.231718	0.06348431
1093.70137	2.221951	0.05249664
1093.75137	2.231718	0.05738005
1093.80137	2.226834	0.05249664
1093.85137	2.20608	0.05738005
1093.90137	2.221951	0.05249664
1093.95137	2.210963	0.05249664
1094.00137	2.199975	0.05738005
1094.05137	2.195092	0.05738005
1094.10137	2.195092	0.05249664
1094.15137	2.190209	0.05249664
1094.20137	2.184104	0.06348431
1094.25137	2.179221	0.05249664
1094.30137	2.190209	0.04761323
1094.35137	2.184104	0.05738005
1094.40137	2.184104	0.05249664
1094.45137	2.179221	0.04761323
1094.50137	2.179221	0.05738005
1094.55137	2.168233	0.04761323
1094.60137	2.16335	0.05738005
1094.65137	2.168233	0.04761323
1094.70137	2.152362	0.04150897
1094.75137	2.147479	0.03662556
1094.80137	2.142596	0.04150897
1094.85137	2.136491	0.04150897
1094.90137	2.142596	0.03662556
1094.95137	2.142596	0.03662556
1095.00137	2.126724	0.04150897
1095.05137	2.12062	0.05249664
1095.10137	2.126724	0.04761323
1095.15137	2.110853	0.04150897
1095.20137	2.115737	0.04761323
1095.25137	2.110853	0.03662556
1095.30137	2.099866	0.03174216
1095.35137	2.099866	0.05249664
1095.40137	2.094982	0.04150897
1095.45137	2.079111	0.03662556
1095.50137	2.090099	0.03662556
1095.55137	2.079111	0.02563789
1095.60137	2.090099	0.02563789
1095.65137	2.083995	0.03662556
1095.70137	2.068124	0.02563789
1095.75137	2.074228	0.03662556
1095.80137	2.052253	0.02563789
1095.85137	2.058357	0.03662556
1095.90137	2.052253	0.03174216
1095.95137	2.047369	0.03174216
1096.00137	2.047369	0.03174216
1096.05137	2.047369	0.02563789
1096.10137	2.036381	0.02075449
1096.15137	2.047369	0.02075449
1096.20137	2.042486	0.02563789
1096.25137	2.031498	0.03662556
1096.30137	2.036381	0.00976682
1096.35137	2.031498	0.02563789
1096.40137	2.02051	0.02075449
1096.45137	2.015627	0.02075449
1096.50137	2.015627	0.03662556
1096.55137	2.015627	0.01587108
1096.60137	2.015627	0.01587108
1096.65137	2.010744	0.01587108
1096.70137	2.010744	0.02075449
1096.75137	2.004639	0.02075449
1096.80137	1.999756	0.01587108
1096.85137	2.010744	0.01587108
1096.90137	1.994872	0.00488341
1096.95137	1.994872	0.00976682
1097.00137	1.979001	0.00976682
1097.05137	1.979001	0.02075449
1097.10137	1.983885	-0.00610426
1097.15137	1.983885	0.00976682
1097.20137	1.972897	0.01587108
1097.25137	1.96313	0.00976682
1097.30137	1.968014	0
1097.35137	1.968014	0.00488341
1097.40137	1.96313	0
1097.45137	1.96313	0
1097.50137	1.968014	-0.00610426
1097.55137	1.96313	0.00976682
1097.60137	1.952143	0.00488341
1097.65137	1.957026	0.00976682
1097.70137	1.941155	-0.01098767
1097.75137	1.936272	0.00488341
1097.80137	1.947259	0
1097.85137	1.941155	-0.00610426
1097.90137	1.947259	-0.01098767
1097.95137	1.947259	-0.01098767
1098.00137	1.947259	-0.00610426
1098.05137	1.947259	-0.01098767
1098.10137	1.936272	-0.01098767
1098.15137	1.947259	-0.01098767
1098.20137	1.941155	0.00488341
1098.25137	1.936272	-0.01098767
1098.30137	1.947259	-0.01098767
1098.35137	1.947259	-0.01098767
1098.40137	1.9204	-0.00610426
1098.45137	1.947259	-0.00610426
1098.50137	1.936272	-0.01098767
1098.55137	1.947259	-0.01098767
1098.60137	1.947259	-0.01098767
1098.65137	1.941155	-0.00610426
1098.70137	1.947259	-0.02197534
1098.75137	1.941155	-0.01098767
1098.80137	1.936272	-0.00610426
1098.85137	1.936272	-0.01709193
1098.90137	1.936272	-0.01709193
1098.95137	1.931388	-0.01098767
1099.00137	1.9204	-0.01709193
1099.05137	1.947259	-0.00610426
1099.10137	1.941155	-0.02197534
1099.15137	1.947259	-0.01709193
1099.20137	1.941155	-0.00610426
1099.25137	1.941155	-0.03296301
1099.30137	1.941155	-0.02685875
1099.35137	1.947259	-0.02197534
1099.40137	1.941155	-0.02197534
1099.45137	1.947259	-0.02197534
1099.50137	1.941155	-0.02685875
1099.55137	1.941155	-0.01709193
1099.60137	1.941155	-0.03296301
1099.65137	1.941155	-0.02197534
1099.70137	1.941155	-0.02197534
1099.75137	1.947259	-0.02685875
1099.80137	1.936272	-0.02685875
1099.85137	1.936272	-0.02685875
1099.90137	1.947259	-0.03296301
1099.95137	1.947259	-0.03296301
1100.00137	1.941155	-0.02197534
1100.05137	1.936272	-0.02685875
1100.10137	1.941155	-0.03296301
1100.15137	1.957026	-0.03784642
1100.20137	1.941155	-0.02197534
1100.25137	1.941155	-0.02685875
1100.30137	1.947259	-0.02197534
1100.35137	1.952143	-0.02685875
1100.40137	1.957026	-0.02685875
1100.45137	1.947259	-0.02197534
1100.50137	1.957026	-0.03296301
1100.55137	1.947259	-0.03296301
1100.60137	1.947259	-0.03784642
1100.65137	1.952143	-0.03784642
1100.70137	1.936272	-0.04272982
1100.75137	1.936272	-0.02685875
1100.80137	1.947259	-0.02197534
1100.85137	1.947259	-0.03784642
1100.90137	1.952143	-0.02197534
1100.95137	1.952143	-0.03296301
1101.00137	1.941155	-0.02685875
1101.05137	1.941155	-0.02197534
1101.10137	1.947259	-0.03296301
1101.15137	1.952143	-0.03784642
1101.20137	1.936272	-0.03784642
1101.25137	1.936272	-0.02197534
1101.30137	1.947259	-0.02197534
1101.35137	1.947259	-0.03296301
1101.40137	1.947259	-0.03784642
1101.45137	1.947259	-0.02685875
1101.50137	1.936272	-0.03296301
1101.55137	1.947259	-0.04272982
1101.60137	1.947259	-0.03296301
1101.65137	1.947259	-0.02685875
1101.70137	1.947259	-0.03784642
1101.75137	1.957026	-0.02685875
1101.80137	1.96313	-0.02197534
1101.85137	1.957026	-0.02685875
1101.90137	1.96313	-0.03296301
1101.95137	1.979001	-0.03296301
1102.00137	1.957026	-0.04272982
1102.05137	1.952143	-0.04883409
1102.10137	1.96313	-0.03296301
1102.15137	1.957026	-0.04883409
1102.20137	1.936272	-0.02197534
1102.25137	1.947259	-0.02685875
1102.30137	1.947259	-0.03784642
1102.35137	1.941155	-0.02685875
1102.40137	1.952143	-0.04272982
1102.45137	1.941155	-0.04272982
1102.50137	1.952143	-0.04272982
1102.55137	1.947259	-0.02685875
1102.60137	1.952143	-0.03784642
1102.65137	1.947259	-0.03296301
1102.70137	1.947259	-0.04883409
1102.75137	1.941155	-0.03296301
1102.80137	1.947259	-0.04272982
1102.85137	1.947259	-0.04272982
1102.90137	1.957026	-0.03296301
1102.95137	1.941155	-0.03784642
1103.00137	1.947259	-0.03784642
1103.05137	1.957026	-0.03784642
1103.10137	1.952143	-0.03784642
1103.15137	1.957026	-0.04272982
1103.20137	1.957026	-0.02685875
1103.25137	1.968014	-0.03296301
1103.30137	1.957026	-0.03296301
1103.35137	1.957026	-0.03296301
1103.40137	1.96313	-0.04272982
1103.45137	1.952143	-0.04272982
1103.50137	1.952143	-0.04272982
1103.55137	1.957026	-0.04272982
1103.60137	1.947259	-0.04272982
1103.65137	1.952143	-0.03784642
1103.70137	1.96313	-0.03296301
1103.75137	1.947259	-0.03296301
1103.80137	1.941155	-0.04272982
1103.85137	1.957026	-0.03784642
1103.90137	1.947259	-0.03296301
1103.95137	1.957026	-0.03296301
1104.00137	1.96313	-0.03296301
1104.05137	1.957026	-0.03784642
1104.10137	1.957026	-0.02685875
1104.15137	1.96313	-0.03296301
1104.20137	1.983885	-0.02685875
1104.25137	1.972897	-0.03296301
1104.30137	1.968014	-0.02685875
1104.35137	1.968014	-0.02685875
1104.40137	1.968014	-0.02685875
1104.45137	1.983885	-0.03296301
1104.50137	1.979001	-0.03296301
1104.55137	1.988768	-0.02197534
1104.60137	1.979001	-0.02685875
1104.65137	1.994872	-0.02197534
1104.70137	1.96313	-0.02685875
1104.75137	1.979001	-0.02197534
1104.80137	1.979001	-0.02685875
1104.85137	1.979001	-0.02685875
1104.90137	1.972897	-0.02685875
1104.95137	1.983885	-0.02197534
1105.00137	1.972897	-0.02685875
1105.05137	1.988768	-0.02197534
1105.10137	1.972897	-0.02685875
1105.15137	1.983885	-0.03296301
1105.20137	1.979001	-0.01709193
1105.25137	1.988768	-0.01098767
1105.30137	1.983885	-0.02685875
1105.35137	1.999756	-0.01709193
1105.40137	1.979001	-0.02197534
1105.45137	1.988768	-0.03296301
1105.50137	1.994872	-0.01709193
